id,name,type,code,scode,Filename,codeNumber
way/136953959,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954054,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954063,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954064,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954066,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954200,Rua Paris,Ciclofaixa,020,000,recife.csv,20
way/136954201,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/137062738,Avenida Prefeito Lima Castro,Ciclofaixa,325,000,recife.csv,325
way/137364482,Avenida Mário Álvares Pereira de Lyra,Ciclofaixa,108,000,recife.csv,108
way/137746675,Rua Ricardo Salazar,Ciclorrota,011,000,recife.csv,11
way/137746686,Rua Ricardo Salazar,Ciclorrota,011,000,recife.csv,11
way/137746917,Rua Carlos Gomes,Ciclorrota,010,000,recife.csv,10
way/137746919,Rua Carlos Gomes,Ciclorrota,010,000,recife.csv,10
way/137747160,Praça da Rua João Crescêncio,Ciclorrota,011,000,recife.csv,11
way/138285434,Avenida Visconde de Jequitinhonha,Ciclorrota,072,073,recife.csv,72
way/138285446,Avenida Visconde de Jequitinhonha,Ciclorrota,081,082,recife.csv,81
way/138285453,Avenida Visconde de Jequitinhonha,Ciclorrota,081,082,recife.csv,81
way/139040203,Rua Marechal Deodoro,Ciclofaixa,351,000,recife.csv,351
way/140092783,Avenida João Cabral de Melo Neto,Ciclofaixa,203,000,recife.csv,203
way/140092785,Avenida João Cabral de Melo Neto,Ciclofaixa,203,000,recife.csv,203
way/140093042,Praça Salazar,Ciclofaixa,203,204,recife.csv,203
way/140478429,Rua da Coragem,Ciclofaixa,241,000,recife.csv,241
way/140478430,Rua Retiro Saudoso,Ciclorrota,243,000,recife.csv,243
way/140478431,Rua Carlos Fernandes,Ciclorrota,245,000,recife.csv,245
way/140478464,Rua Pedro Alves,Ciclofaixa,293,000,recife.csv,293
way/140478536,Rua Pedro Alves,Ciclorrota,293,000,recife.csv,293
way/140478537,Rua Pedro Alves,Ciclorrota,293,000,recife.csv,293
way/140479112,Rua Couto Magalhães,Ciclorrota,347,000,recife.csv,347
way/141711452,Rua Baltazar Passos,Ciclorrota,066,067,recife.csv,66
way/141711856,Avenida Vinte de Janeiro,Ciclorrota,066,067,recife.csv,66
way/141711861,Rua Baltazar Passos,Ciclorrota,066,067,recife.csv,66
way/141712575,Avenida Lino Jordão,Ciclofaixa,068,000,recife.csv,68
way/141724611,Rua Soldado Sinésio de Aragão,Ciclofaixa,033,000,recife.csv,33
way/141868412,Rua Camboim,Ciclorrota,066,067,recife.csv,66
way/141868413,Rua Camboim,Ciclorrota,066,067,recife.csv,66
way/141868494,Rua Waldemar Nery Carneiro Monteiro,Ciclorrota,066,067,recife.csv,66
way/141868688,Rua Cosmorama,Ciclofaixa,070,071,recife.csv,70
way/141868689,Rua Cosmorama,Ciclofaixa,070,071,recife.csv,70
way/141868697,Rua Cosmorama,Ciclofaixa,070,071,recife.csv,70
way/141871387,Rua Cosmorama,Ciclofaixa,070,071,recife.csv,70
way/141873584,Rua Copacabana,Ciclorrota,066,067,recife.csv,66
way/142229290,Rua da Regeneração,Ciclofaixa,304,305,recife.csv,304
way/142229454,Rua dos Craveiros,Ciclorrota,306,000,recife.csv,306
way/142333429,Rua Doutor Alberto Wanderley,Ciclorrota,306,307,recife.csv,306
way/142333444,Rua Doutor Alberto Wanderley,Ciclorrota,306,307,recife.csv,306
way/144180416,Avenida Sebastião Salazar,Ciclorrota,306,307,recife.csv,306
way/144180418,Rua Arão Butler,Ciclofaixa,308,309,recife.csv,308
way/144474968,Rua Marquês do Paraná,Ciclofaixa,265,000,recife.csv,265
way/144474970,Rua Marquês do Paraná,Ciclofaixa,265,000,recife.csv,265
way/144475524,Rua Doutor Fernando Allain,Ciclorrota,266,000,recife.csv,266
way/144479322,Rua José Paraíso,Ciclorrota,079,080,recife.csv,79
way/144479335,Rua Dona Uzinha Nunes,Ciclorrota,079,080,recife.csv,79
way/145218257,Rua Padre Lemos,Ciclofaixa,270,000,recife.csv,270
way/145218468,Rua Paula Batista,Ciclofaixa,197,000,recife.csv,197
way/145218469,Rua Paula Batista,Ciclofaixa,197,000,recife.csv,197
way/145218705,Estrada das Ubaias,Ciclofaixa,197,000,recife.csv,197
way/146629879,Rua Comendador Franco Ferreira,Ciclorrota,002,000,recife.csv,2
way/146631254,Rua Cônsul Vilares Fragoso,Ciclorrota,013,000,recife.csv,13
way/146631258,Rua Itapemirim,Ciclorrota,013,000,recife.csv,13
way/151153197,Avenida República Árabe Unida,Ciclofaixa,084,000,recife.csv,84
way/151161332,Rua Prudente de Morais,Ciclorrota,355,000,recife.csv,355
way/151161335,Rua Mem de Sá,Ciclofaixa,346,000,recife.csv,346
way/151161786,Rua Couto Magalhães,Ciclofaixa,356,000,recife.csv,356
way/151261445,Rua Madre Rosa Gattorno,Ciclofaixa,345,000,recife.csv,345
way/151261446,Rua Fonseca Oliveira,Ciclorrota,344,000,recife.csv,344
way/151271546,Rua Treze de Junho,Ciclofaixa,356,000,recife.csv,356
way/151272933,Avenida Beberibe,Ciclofaixa,304,305,recife.csv,304
way/151316749,Rua Itaimbé,Ciclorrota,118,119,recife.csv,118
way/151437922,Rua João Cardoso Aires,Ciclorrota,066,067,recife.csv,66
way/151437923,Rua João Cardoso Aires,Ciclofaixa,074,076,recife.csv,74
way/151676121,Avenida Pinheiros,Ciclofaixa,022,000,recife.csv,22
way/151676545,Rua Engenheiro José Brandão Cavalcante,Ciclofaixa,022,000,recife.csv,22
way/151676546,Rua Engenheiro José Brandão Cavalcante,Ciclofaixa,026,208,recife.csv,26
way/151966146,Avenida Visconde de Jequitinhonha,Ciclofaixa,072,073,recife.csv,72
way/152290834,Rua Amélia Xavier Sampaio,Ciclofaixa,022,000,recife.csv,22
way/152291289,Avenida José Ferreira Lins,Ciclofaixa,026,208,recife.csv,26
way/152291292,Rua José Nogueira,Ciclofaixa,026,208,recife.csv,26
way/152291293,Rua Nova Verona,Ciclofaixa,026,208,recife.csv,26
way/152291346,Avenida José Ferreira Lins,Ciclofaixa,026,208,recife.csv,26
way/152291349,Avenida José Ferreira Lins,Ciclofaixa,026,208,recife.csv,26
way/152291434,Avenida Engenheiro Alves Souza,Ciclofaixa,025,000,recife.csv,25
way/155512060,Rua Doutor Tavares Correia,Ciclorrota,028,000,recife.csv,28
way/155512063,Avenida Senador Robert Kennedy,Ciclorrota,028,000,recife.csv,28
way/155512064,Avenida Senador Robert Kennedy,Ciclorrota,028,000,recife.csv,28
way/157802065,Rua Dona Elvira,Ciclofaixa,353,000,recife.csv,353
way/159759923,Rua Professor Pedro Augusto,Ciclorrota,206,205,recife.csv,206
way/159761759,Rua Major Godofredo Luiz Pereira de Lima,Ciclorrota,206,205,recife.csv,206
way/161177696,Rua João Cardoso Aires,Ciclofaixa,074,075,recife.csv,74
way/161609739,Rua Conselheiro Teodoro,Ciclorrota,031,000,recife.csv,31
way/161613602,Avenida Maurício de Nassau,Ciclofaixa,051,000,recife.csv,51
way/161764468,Rua Jornalista Cleófas de Oliveira,Ciclofaixa,030,000,recife.csv,30
way/161784496,Rua Allan Kardec,Ciclofaixa,030,000,recife.csv,30
way/161784499,Rua Jalisco,Ciclofaixa,030,000,recife.csv,30
way/161784501,Rua Guadalajara,Ciclofaixa,030,000,recife.csv,30
way/161784502,Avenida Sul,Ciclofaixa,035,000,recife.csv,35
way/161795934,Avenida Brasília Formosa,Ciclofaixa,319,000,recife.csv,319
way/161795937,Rua do Jaú,Ciclorrota,318,000,recife.csv,318
way/161795946,Rua Comendador Morais,Ciclorrota,318,000,recife.csv,318
way/161831685,Rua Rio da Prata,Ciclovia,132,133,recife.csv,132
way/162647068,Avenida Sul,Ciclofaixa,033,000,recife.csv,33
way/162651294,Rua Jornalista Cleófas de Oliveira,Ciclofaixa,030,000,recife.csv,30
way/163774408,Avenida Senador Robert Kennedy,Ciclorrota,028,000,recife.csv,28
way/166080506,Rua Doutor Miguel Vieira Ferreira,Ciclorrota,006,000,recife.csv,6
way/172246559,Rua Compositor Vinícius de Morais,Ciclovia,310,311,recife.csv,310
way/174870096,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,242,000,recife.csv,242
way/174870303,Rua Professor Francisco da Trindade,Ciclofaixa,330,000,recife.csv,330
way/174870305,Rua Professor Francisco da Trindade,Ciclofaixa,330,000,recife.csv,330
way/174871099,Rua Hermílio Gomes,Ciclofaixa,329,000,recife.csv,329
way/186977356,Rua José dos Santos,Ciclofaixa,102,000,recife.csv,102
way/186977578,Rua Antônio Curado,Ciclofaixa,102,000,recife.csv,102
way/186977811,Rua Manoel Estevão da Costa,Ciclofaixa,102,000,recife.csv,102
way/191989770,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/191989771,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/192005246,Rua Comendador Franco Ferreira,Ciclorrota,002,000,recife.csv,2
way/195010589,Rua Emiliano Braga,Ciclofaixa,056,000,recife.csv,56
way/195010591,Rua General Polidoro,Ciclofaixa,056,000,recife.csv,56
way/197960452,Rua Jerônimo de Albuquerque,Ciclorrota,289,000,recife.csv,289
way/197960564,Rua de Casa Forte,Ciclorrota,290,000,recife.csv,290
way/197960569,Rua de Casa Forte,Ciclorrota,290,000,recife.csv,290
way/198058614,Rua da Harmonia,Ciclofaixa,286,000,recife.csv,286
way/198196114,Rua Silvino Lopes,Ciclorrota,291,000,recife.csv,291
way/198196286,Rua Doutor Samuel Lins,Ciclorrota,287,000,recife.csv,287
way/198246703,Rua Ambrósio Machado,Ciclofaixa,007,000,recife.csv,7
way/198246704,Rua Ambrósio Machado,Ciclofaixa,008,000,recife.csv,8
way/198968986,Rua do Bom Pastor,Ciclofaixa,103,000,recife.csv,103
way/198968987,Rua do Bom Pastor,Ciclofaixa,103,000,recife.csv,103
way/198968988,Rua Mauricéia,Ciclorrota,104,000,recife.csv,104
way/198989347,Rua Emiliano Braga,Ciclofaixa,106,000,recife.csv,106
way/198989505,Estrada do Barbalho,Ciclorrota,112,000,recife.csv,112
way/198989547,Rua São Mateus,Ciclofaixa,111,000,recife.csv,111
way/198990835,Rua Gaspar Perez,Ciclofaixa,105,000,recife.csv,105
way/199434199,Rua Paula Batista,Ciclofaixa,198,000,recife.csv,198
way/199434203,Rua Paula Batista,Ciclofaixa,198,000,recife.csv,198
way/199697128,Rua Xavantes,Ciclofaixa,272,273,recife.csv,272
way/199698447,Rua Pedro Allain,Ciclofaixa,271,000,recife.csv,271
way/199698617,Rua Pedro Allain,Ciclorrota,271,000,recife.csv,271
way/199699061,Rua Rev Antônio Queiroz,Ciclorrota,277,000,recife.csv,277
way/199703491,Rua Paula Batista,Ciclofaixa,198,000,recife.csv,198
way/199703493,Praça do Trabalho,Ciclofaixa,278,000,recife.csv,278
way/199706753,Rua Coronel João Batista do Rego Barros,Ciclorrota,195,000,recife.csv,195
way/199875826,Rua Doutora Antônia Dias,Ciclorrota,012,000,recife.csv,12
way/199879695,Rua Tamboril,Ciclorrota,012,000,recife.csv,12
way/199881222,Avenida Inácio Monteiro,Ciclofaixa,009,000,recife.csv,9
way/199881559,Avenida Inácio Monteiro,Ciclofaixa,009,000,recife.csv,9
way/199890276,Rua Professor Joaquim Xavier de Brito,Ciclofaixa,007,000,recife.csv,7
way/199890280,Rua Professor Joaquim Xavier de Brito,Ciclofaixa,008,000,recife.csv,8
way/200856096,Rua Padre Roma,Ciclofaixa,177,000,recife.csv,177
way/200856098,Rua Padre Roma,Ciclofaixa,177,000,recife.csv,177
way/200856105,Rua Padre Roma,Ciclofaixa,177,000,recife.csv,177
way/201513222,Estrada do Encanamento,Ciclofaixa,161,000,recife.csv,161
way/201513485,Estrada do Encanamento,Ciclofaixa,161,000,recife.csv,161
way/201513567,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/201513568,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/201513608,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/202051331,Rua Fernando Fink Filho,Ciclorrota,036,000,recife.csv,36
way/202051332,Rua Fernando Fink Filho,Ciclorrota,036,000,recife.csv,36
way/202051912,Rua Professor Estevão Francisco da Costa,Ciclofaixa,034,000,recife.csv,34
way/202233890,Avenida Nossa Senhora da Saúde,Ciclofaixa,062,000,recife.csv,62
way/202233953,Avenida Nossa Senhora da Saúde,Ciclofaixa,062,000,recife.csv,62
way/202234462,Rua Leal de Barros,Ciclorrota,052,000,recife.csv,52
way/202234487,Rua Doutor José Anastacio da Silva Guimarães,Ciclorrota,052,000,recife.csv,52
way/202234499,Rua Doutor José Anastacio da Silva Guimarães,Ciclorrota,052,000,recife.csv,52
way/203054011,Rua General Vargas,Ciclofaixa,294,295,recife.csv,294
way/203054049,Rua General Vargas,Ciclofaixa,294,295,recife.csv,294
way/203054050,Rua General Vargas,Ciclofaixa,294,295,recife.csv,294
way/204066990,Rua Desembargador Oscar Coutinho,Ciclofaixa,114,000,recife.csv,114
way/204067608,Avenida Jornalista Possidonio Cavalcanti Bastos,Ciclofaixa,113,000,recife.csv,113
way/204067669,Rua Maria de Fátima Soares,Ciclorrota,052,000,recife.csv,52
way/204619792,Rua Acadêmico Hélio Ramos,Ciclorrota,053,000,recife.csv,53
way/204619823,Avenida Professor Luiz Freire,Ciclofaixa,297,296,recife.csv,297
way/206614710,Rua Emiliano Braga,Ciclofaixa,056,000,recife.csv,56
way/222816816,Avenida José Américo de Almeida,Ciclofaixa,193,000,recife.csv,193
way/222825609,Rua Visconde Mamanguape,Ciclofaixa,159,000,recife.csv,159
way/223088213,Rua Setúbal,Ciclorrota,081,082,recife.csv,81
way/223418529,Rua Visconde de Itaparica,Ciclorrota,036,000,recife.csv,36
way/223419656,Rua Marcos André,Ciclofaixa,039,000,recife.csv,39
way/223668611,Avenida Armindo Moura,Ciclofaixa,070,000,recife.csv,70
way/223668612,Avenida Armindo Moura,Ciclofaixa,070,000,recife.csv,70
way/224067520,Rua Cosmorama,Ciclofaixa,070,071,recife.csv,70
way/241530800,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/241710312,Rua Ferreira Lopes,Ciclofaixa,199,000,recife.csv,199
way/242552660,Avenida Professor José dos Anjos,Ciclofaixa,158,000,recife.csv,158
way/242552960,Rua Jerônimo Vilela,Ciclofaixa,159,000,recife.csv,159
way/243358111,Rua do Pombal,Ciclofaixa,261,000,recife.csv,261
way/245877040,Via Parque das Graças,Ciclorrota,018,000,recife.csv,18
way/246172562,Rua Pio IX,Ciclorrota,038,000,recife.csv,38
way/247443467,Túnel Chico Science,Ciclovia,320,000,recife.csv,320
way/248065090,Rua Azeredo Coutinho,Ciclorrota,298,299,recife.csv,298
way/248083330,Rua Francisco Lacerda,Ciclorrota,298,299,recife.csv,298
way/250696581,Rua Doutora Antônia Dias,Ciclorrota,012,000,recife.csv,12
way/250696582,Rua Doutora Antônia Dias,Ciclorrota,012,000,recife.csv,12
way/251680266,Ponte da Torre,Ciclofaixa,046,044,recife.csv,46
way/255536652,Rua Urubici,Ciclofaixa,364,000,recife.csv,364
way/257938682,Rua Marcos André,Ciclofaixa,041,000,recife.csv,41
way/262267980,Rua da Aurora,Ciclofaixa,001,000,recife.csv,1
way/262267981,Rua da Aurora,Ciclofaixa,001,000,recife.csv,1
way/294900080,Rua Doutor Joaquim dos Santos Souto,Ciclorrota,325,000,recife.csv,325
way/305934826,Avenida Professor José dos Anjos,Ciclofaixa,159,000,recife.csv,159
way/305934846,Rua Marechal Deodoro,Ciclofaixa,265,000,recife.csv,265
way/306532474,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/313482028,Praça do Trabalho,Ciclofaixa,278,000,recife.csv,278
way/314754232,Rua Ministro João Alberto,Ciclofaixa,058,000,recife.csv,58
way/314754239,Avenida Nossa Senhora da Saúde,Ciclofaixa,062,000,recife.csv,62
way/314754298,Rua Carlos Gomes,Ciclofaixa,014,000,recife.csv,14
way/314850308,Rua Padre Roma,Ciclofaixa,177,000,recife.csv,177
way/315073865,Avenida Governador Agamenon Magalhães,Ciclofaixa,176,000,recife.csv,176
way/315073914,Praça Miguel de Cervantes,Ciclofaixa,212,000,recife.csv,212
way/315669175,Rua Salvador de Sá,Ciclorrota,357,000,recife.csv,357
way/316156841,Rua Doutor José Mariano,Ciclorrota,219,000,recife.csv,219
way/316156842,Rua do Hospício,Ciclofaixa,167,000,recife.csv,167
way/316212658,Rua do Riachuelo,Ciclorrota,101,000,recife.csv,101
way/316307685,Rua Francisco Alves,Ciclofaixa,211,000,recife.csv,211
way/316587817,Rua do Futuro,Ciclofaixa,050,063,recife.csv,50
way/316609865,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/316609895,Rua General Abreu e Lima,Ciclovia,362,000,recife.csv,362
way/316609908,Rua Mem de Sá,Ciclofaixa,346,000,recife.csv,346
way/316609909,Rua Mem de Sá,Ciclofaixa,346,000,recife.csv,346
way/316614634,Rua Marechal Deodoro,Ciclofaixa,355,000,recife.csv,355
way/316614635,Rua Marechal Deodoro,Ciclorrota,355,000,recife.csv,355
way/316614636,Rua Marechal Deodoro,Ciclofaixa,351,000,recife.csv,351
way/316614641,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,000,recife.csv,348
way/316676594,Rua Floriano Peixoto,Ciclofaixa,234,000,recife.csv,234
way/316707902,Avenida João de Barros,Ciclofaixa,248,000,recife.csv,248
way/316707912,Rua Bispo Cardoso Ayres,Ciclofaixa,236,000,recife.csv,236
way/316707918,Rua José de Alencar,Ciclofaixa,210,000,recife.csv,210
way/316707919,Rua João Fernandes Vieira,Ciclofaixa,100,000,recife.csv,100
way/316707920,Rua João Fernandes Vieira,Ciclofaixa,100,000,recife.csv,100
way/316707924,Rua Visconde de Goiana,Ciclorrota,215,000,recife.csv,215
way/316740710,Rua Gomes Taborda,Ciclorrota,010,000,recife.csv,10
way/316740718,Rua Gomes Taborda,Ciclorrota,010,000,recife.csv,10
way/316740724,Rua Isaac Markman,Ciclorrota,013,000,recife.csv,13
way/316740736,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/316740741,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/316989359,Rua Senador Alberto Pasqualini,Ciclofaixa,203,000,recife.csv,203
way/316989360,Rua Senador Alberto Pasqualini,Ciclofaixa,203,000,recife.csv,203
way/317021043,Avenida Professor Luiz Freire,Ciclofaixa,297,296,recife.csv,297
way/317078451,Avenida do Forte,Ciclofaixa,005,000,recife.csv,5
way/317078459,Rua Doutor Miguel Vieira Ferreira,Ciclorrota,006,000,recife.csv,6
way/317078460,Rua Doutor Miguel Vieira Ferreira,Ciclorrota,006,000,recife.csv,6
way/317078463,Rua General Vargas,Ciclofaixa,294,295,recife.csv,294
way/317078468,Rua Lindolfo Color,Ciclofaixa,294,295,recife.csv,294
way/317078469,Rua Lindolfo Color,Ciclofaixa,294,295,recife.csv,294
way/317078470,Rua Lindolfo Color,Ciclorrota,006,000,recife.csv,6
way/317078471,Rua Mauricéia,Ciclofaixa,105,000,recife.csv,105
way/317181017,Rua Ministro João Alberto,Ciclofaixa,057,000,recife.csv,57
way/317189750,Rua Alegre,Ciclofaixa,304,305,recife.csv,304
way/317189755,Rua São Bento,Ciclofaixa,304,305,recife.csv,304
way/317208212,Rua Souza Bandeira,Ciclofaixa,023,000,recife.csv,23
way/317261156,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/317261158,Estrada do Encanamento,Ciclofaixa,161,000,recife.csv,161
way/317261159,Estrada do Encanamento,Ciclofaixa,161,000,recife.csv,161
way/317261160,Estrada do Encanamento,Ciclofaixa,161,000,recife.csv,161
way/317261176,Rua Doutor Samuel Lins,Ciclorrota,287,000,recife.csv,287
way/317261179,Rua Ferreira Lopes,Ciclofaixa,199,000,recife.csv,199
way/317261194,Rua da Harmonia,Ciclofaixa,286,000,recife.csv,286
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,recife.csv,306
way/317314009,Rua Doutor Alberto Wanderley,Ciclofaixa,306,307,recife.csv,306
way/317314015,Avenida Cidade de Monteiro,Ciclofaixa,308,309,recife.csv,308
way/317402246,Rotatória do Açude de Apipucos,Ciclorrota,195,000,recife.csv,195
way/317402247,Rua Coronel João Batista do Rego Barros,Ciclofaixa,194,000,recife.csv,194
way/318003837,Avenida General San Martin,Ciclofaixa,203,000,recife.csv,203
way/318227908,Rua da Aurora,Ciclofaixa,001,000,recife.csv,1
way/318738696,Rua Carlos Gomes,Ciclofaixa,014,000,recife.csv,14
way/318869508,Avenida Afonso Olindense,Ciclorrota,302,303,recife.csv,302
way/318895501,Rua Couto Magalhães,Ciclorrota,356,000,recife.csv,356
way/318895503,Avenida Professor José dos Anjos,Ciclofaixa,159,000,recife.csv,159
way/318895504,Avenida Professor José dos Anjos,Ciclofaixa,159,000,recife.csv,159
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,085,086,recife.csv,85
way/319293365,Avenida Pinheiros,Ciclofaixa,022,000,recife.csv,22
way/319318749,Ponte da Boa Vista,Ciclofaixa,168,000,recife.csv,168
way/319318752,Rua Nova,Calçada compartilhada,169,000,recife.csv,169
way/320212004,Rua Barão de São Borja,Ciclorrota,216,000,recife.csv,216
way/320212005,Rua Doutor Carlos Chagas,Ciclorrota,175,000,recife.csv,175
way/339199758,Avenida República Árabe Unida,Ciclofaixa,084,000,recife.csv,84
way/359667808,Avenida General Mac Artur,Ciclofaixa,037,000,recife.csv,37
way/367517837,Rua Benfica,Ciclofaixa,325,000,recife.csv,325
way/367517838,Rua Doutor José Mariano,Ciclorrota,219,000,recife.csv,219
way/367630237,Beco do Estudante,Calçada compartilhada,327,000,recife.csv,327
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,024,022,recife.csv,24
way/367994070,Rua Padre Carlos Leôncio,Ciclofaixa,026,208,recife.csv,26
way/368075236,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,recife.csv,268
way/369013591,Avenida João de Barros,Ciclofaixa,175,000,recife.csv,175
way/369612034,Avenida Governador Agamenon Magalhães,Ciclofaixa,242,000,recife.csv,242
way/369613413,Avenida Agostinho Gomes,Ciclofaixa,365,000,recife.csv,365
way/371666445,Rua Padre Roma,Ciclofaixa,065,000,recife.csv,65
way/372986496,Rua Édson Alvares,Ciclorrota,288,000,recife.csv,288
way/374690787,Rua Paula Batista,Ciclofaixa,198,000,recife.csv,198
way/374896671,Rua Padre Roma,Ciclofaixa,116,000,recife.csv,116
way/374897775,Rua General Abreu e Lima,Ciclofaixa,358,000,recife.csv,358
way/375748427,Avenida Beira Rio,Ciclofaixa,046,044,recife.csv,46
way/377679152,Rua General Labatut,Ciclovia,379,000,recife.csv,379
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/378796337,Avenida República Árabe Unida,Ciclofaixa,084,000,recife.csv,84
way/378796340,Rua José Veloso,Ciclorrota,013,000,recife.csv,13
way/378796343,Rua Comendador Franco Ferreira,Ciclorrota,002,000,recife.csv,2
way/378796344,Rua Visconde de Pelotas,Ciclofaixa,206,000,recife.csv,206
way/378952991,Estrada do Encanamento,Ciclofaixa,161,000,recife.csv,161
way/379236486,Rua Eugênio Samico,Ciclorrota,276,000,recife.csv,276
way/379437828,Rua do Bom Pastor,Ciclofaixa,103,000,recife.csv,103
way/379623676,Rua Mauricéia,Ciclofaixa,105,000,recife.csv,105
way/382147744,Avenida Professor José dos Anjos,Ciclofaixa,159,000,recife.csv,159
way/382147747,Avenida Professor José dos Anjos,Ciclofaixa,159,000,recife.csv,159
way/383928633,Rua Doutor João Vieira de Menezes,Ciclofaixa,281,000,recife.csv,281
way/394440710,Via Mangue - Pista Leste,Ciclovia,047,000,recife.csv,47
way/430125553,Rua Conceição de Macabu,Ciclofaixa,364,000,recife.csv,364
way/436084863,Rua da Soledade,Ciclofaixa,248,000,recife.csv,248
way/443276363,Rua Primeiro de Março,Ciclofaixa,170,000,recife.csv,170
way/443630585,Rua Quitério Inácio de Melo,Ciclofaixa,020,000,recife.csv,20
way/460423889,Rua Ministro João Alberto,Ciclofaixa,058,000,recife.csv,58
